"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Lloc_de_naixement","Nombre"
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Estranger",1139
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Estranger",5169
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Estranger",665
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Estranger",4651
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Estranger",1664
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Estranger",1079
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Estranger",651
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Estranger",578
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Estranger",69
2021,7,"Horta-Guinardó",43,"Horta","Dones","Estranger",3239
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Estranger",3469
2021,8,"Nou Barris",45,"Porta","Dones","Estranger",4821
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Estranger",3199
2021,8,"Nou Barris",47,"Can Peguera","Dones","Estranger",217
2021,8,"Nou Barris",48,"la Guineueta","Dones","Estranger",1459
2021,8,"Nou Barris",49,"Canyelles","Dones","Estranger",394
2021,8,"Nou Barris",50,"les Roquetes","Dones","Estranger",2897
2021,8,"Nou Barris",51,"Verdun","Dones","Estranger",2282
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Estranger",3780
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Estranger",1299
2021,8,"Nou Barris",54,"Torre Baró","Dones","Estranger",432
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Estranger",2483
2021,8,"Nou Barris",56,"Vallbona","Dones","Estranger",183
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Estranger",2003
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Estranger",311
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Estranger",1869
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Estranger",4690
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Estranger",3961
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Estranger",1877
2021,9,"Sant Andreu",63,"Navas","Dones","Estranger",3086
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Estranger",5954
2021,10,"Sant Martí",65,"el Clot","Dones","Estranger",3342
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Estranger",2451
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Estranger",1232
2021,10,"Sant Martí",68,"el Poblenou","Dones","Estranger",4562
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Estranger",1840
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Estranger",4603
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Estranger",2531
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Estranger",3037
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Estranger",3299
2021,1,"Ciutat Vella",1,"el Raval","Homes","Barcelona ciutat",6234
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Barcelona ciutat",2207
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Barcelona ciutat",2659
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Barcelona ciutat",3369
2021,2,"Eixample",5,"el Fort Pienc","Homes","Barcelona ciutat",7196
2021,2,"Eixample",6,"la Sagrada Família","Homes","Barcelona ciutat",11551
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Barcelona ciutat",10004
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Barcelona ciutat",9443
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Barcelona ciutat",13299
2021,2,"Eixample",10,"Sant Antoni","Homes","Barcelona ciutat",8552
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Barcelona ciutat",7536
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Barcelona ciutat",453
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Barcelona ciutat",7843
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Barcelona ciutat",2187
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Barcelona ciutat",3452
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Barcelona ciutat",4976
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Barcelona ciutat",5382
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Barcelona ciutat",9921
2021,4,"Les Corts",19,"les Corts","Homes","Barcelona ciutat",12238
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Barcelona ciutat",5866
2021,4,"Les Corts",21,"Pedralbes","Homes","Barcelona ciutat",3066
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Barcelona ciutat",1504
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Barcelona ciutat",7483
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Barcelona ciutat",5177
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Barcelona ciutat",7826
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Barcelona ciutat",13775
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Barcelona ciutat",8400
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Barcelona ciutat",4404
2021,6,"Gràcia",29,"el Coll","Homes","Barcelona ciutat",1995
2021,6,"Gràcia",30,"la Salut","Homes","Barcelona ciutat",3573
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Barcelona ciutat",11761
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Barcelona ciutat",9002
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Barcelona ciutat",6611
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Barcelona ciutat",2405
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Barcelona ciutat",9627
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Barcelona ciutat",3024
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Barcelona ciutat",7521
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Barcelona ciutat",2979
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Barcelona ciutat",1703
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Barcelona ciutat",1301
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Barcelona ciutat",1527
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Barcelona ciutat",230
2021,7,"Horta-Guinardó",43,"Horta","Homes","Barcelona ciutat",7463
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Barcelona ciutat",6259
2021,8,"Nou Barris",45,"Porta","Homes","Barcelona ciutat",5843
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Barcelona ciutat",3553
2021,8,"Nou Barris",47,"Can Peguera","Homes","Barcelona ciutat",716
2021,8,"Nou Barris",48,"la Guineueta","Homes","Barcelona ciutat",4088
2021,8,"Nou Barris",49,"Canyelles","Homes","Barcelona ciutat",1934
2021,8,"Nou Barris",50,"les Roquetes","Homes","Barcelona ciutat",3718
2021,8,"Nou Barris",51,"Verdun","Homes","Barcelona ciutat",2776
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Barcelona ciutat",6055
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Barcelona ciutat",1853
2021,8,"Nou Barris",54,"Torre Baró","Homes","Barcelona ciutat",737
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Barcelona ciutat",2032
2021,8,"Nou Barris",56,"Vallbona","Homes","Barcelona ciutat",357
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Barcelona ciutat",2114
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Barcelona ciutat",732
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Barcelona ciutat",3518
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Barcelona ciutat",16852
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Barcelona ciutat",7215
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Barcelona ciutat",3899
2021,9,"Sant Andreu",63,"Navas","Homes","Barcelona ciutat",5675
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Barcelona ciutat",9243
2021,10,"Sant Martí",65,"el Clot","Homes","Barcelona ciutat",6905
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Barcelona ciutat",3656
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Barcelona ciutat",2429
2021,10,"Sant Martí",68,"el Poblenou","Homes","Barcelona ciutat",9243
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Barcelona ciutat",3521
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Barcelona ciutat",5131
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Barcelona ciutat",5531
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Barcelona ciutat",6642
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Barcelona ciutat",6959
2021,1,"Ciutat Vella",1,"el Raval","Homes","Resta Catalunya",1020
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Resta Catalunya",444
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Resta Catalunya",302
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Resta Catalunya",544
2021,2,"Eixample",5,"el Fort Pienc","Homes","Resta Catalunya",1143
2021,2,"Eixample",6,"la Sagrada Família","Homes","Resta Catalunya",1713
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Resta Catalunya",1632
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Resta Catalunya",1729
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Resta Catalunya",2394
2021,2,"Eixample",10,"Sant Antoni","Homes","Resta Catalunya",1427
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Resta Catalunya",986
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Resta Catalunya",46
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Resta Catalunya",870
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Resta Catalunya",340
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Resta Catalunya",555
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Resta Catalunya",741
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Resta Catalunya",1015
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Resta Catalunya",1636
2021,4,"Les Corts",19,"les Corts","Homes","Resta Catalunya",2208
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Resta Catalunya",1187
2021,4,"Les Corts",21,"Pedralbes","Homes","Resta Catalunya",519
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Resta Catalunya",221
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Resta Catalunya",953
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Resta Catalunya",639
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Resta Catalunya",935
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Resta Catalunya",1681
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Resta Catalunya",1119
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Resta Catalunya",605
2021,6,"Gràcia",29,"el Coll","Homes","Resta Catalunya",230
2021,6,"Gràcia",30,"la Salut","Homes","Resta Catalunya",531
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Resta Catalunya",1916
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Resta Catalunya",1360
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Resta Catalunya",893
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Resta Catalunya",273
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Resta Catalunya",1178
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Resta Catalunya",311
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Resta Catalunya",618
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Resta Catalunya",250
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Resta Catalunya",199
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Resta Catalunya",149
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Resta Catalunya",197
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Resta Catalunya",20
2021,7,"Horta-Guinardó",43,"Horta","Homes","Resta Catalunya",757
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Resta Catalunya",686
2021,8,"Nou Barris",45,"Porta","Homes","Resta Catalunya",679
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Resta Catalunya",335
2021,8,"Nou Barris",47,"Can Peguera","Homes","Resta Catalunya",41
2021,8,"Nou Barris",48,"la Guineueta","Homes","Resta Catalunya",410
2021,8,"Nou Barris",49,"Canyelles","Homes","Resta Catalunya",156
2021,8,"Nou Barris",50,"les Roquetes","Homes","Resta Catalunya",310
2021,8,"Nou Barris",51,"Verdun","Homes","Resta Catalunya",231
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Resta Catalunya",649
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Resta Catalunya",157
2021,8,"Nou Barris",54,"Torre Baró","Homes","Resta Catalunya",76
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Resta Catalunya",205
2021,8,"Nou Barris",56,"Vallbona","Homes","Resta Catalunya",47
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Resta Catalunya",232
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Resta Catalunya",129
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Resta Catalunya",491
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Resta Catalunya",2078
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Resta Catalunya",905
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Resta Catalunya",450
2021,9,"Sant Andreu",63,"Navas","Homes","Resta Catalunya",695
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Resta Catalunya",1301
2021,10,"Sant Martí",65,"el Clot","Homes","Resta Catalunya",886
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Resta Catalunya",499
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Resta Catalunya",419
2021,10,"Sant Martí",68,"el Poblenou","Homes","Resta Catalunya",1156
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Resta Catalunya",538
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Resta Catalunya",608
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Resta Catalunya",671
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Resta Catalunya",849
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Resta Catalunya",842
2021,1,"Ciutat Vella",1,"el Raval","Homes","Andalusia",514
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Andalusia",192
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Andalusia",298
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Andalusia",273
2021,2,"Eixample",5,"el Fort Pienc","Homes","Andalusia",358
2021,2,"Eixample",6,"la Sagrada Família","Homes","Andalusia",594
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Andalusia",381
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Andalusia",410
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Andalusia",633
2021,2,"Eixample",10,"Sant Antoni","Homes","Andalusia",491
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Andalusia",533
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Andalusia",27
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Andalusia",815
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Andalusia",187
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Andalusia",223
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Andalusia",352
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Andalusia",504
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Andalusia",550
2021,4,"Les Corts",19,"les Corts","Homes","Andalusia",497
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Andalusia",381
2021,4,"Les Corts",21,"Pedralbes","Homes","Andalusia",119
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Andalusia",50
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Andalusia",148
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Andalusia",84
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Andalusia",159
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Andalusia",261
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Andalusia",205
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Andalusia",198
2021,6,"Gràcia",29,"el Coll","Homes","Andalusia",139
2021,6,"Gràcia",30,"la Salut","Homes","Andalusia",137
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Andalusia",471
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Andalusia",367
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Andalusia",368
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Andalusia",216
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Andalusia",559
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Andalusia",185
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Andalusia",1480
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Andalusia",393
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Andalusia",186
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Andalusia",92
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Andalusia",146
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Andalusia",14
2021,7,"Horta-Guinardó",43,"Horta","Homes","Andalusia",674
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Andalusia",579
2021,8,"Nou Barris",45,"Porta","Homes","Andalusia",705
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Andalusia",287
2021,8,"Nou Barris",47,"Can Peguera","Homes","Andalusia",59
2021,8,"Nou Barris",48,"la Guineueta","Homes","Andalusia",500
2021,8,"Nou Barris",49,"Canyelles","Homes","Andalusia",347
2021,8,"Nou Barris",50,"les Roquetes","Homes","Andalusia",691
2021,8,"Nou Barris",51,"Verdun","Homes","Andalusia",437
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Andalusia",1028
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Andalusia",190
2021,8,"Nou Barris",54,"Torre Baró","Homes","Andalusia",142
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Andalusia",347
2021,8,"Nou Barris",56,"Vallbona","Homes","Andalusia",51
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Andalusia",365
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Andalusia",71
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Andalusia",310
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Andalusia",1401
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Andalusia",627
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Andalusia",210
2021,9,"Sant Andreu",63,"Navas","Homes","Andalusia",370
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Andalusia",518
2021,10,"Sant Martí",65,"el Clot","Homes","Andalusia",447
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Andalusia",246
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Andalusia",112
2021,10,"Sant Martí",68,"el Poblenou","Homes","Andalusia",437
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Andalusia",211
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Andalusia",638
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Andalusia",466
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Andalusia",704
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Andalusia",1054
2021,1,"Ciutat Vella",1,"el Raval","Homes","Aragó",163
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Aragó",69
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Aragó",42
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Aragó",84
2021,2,"Eixample",5,"el Fort Pienc","Homes","Aragó",229
2021,2,"Eixample",6,"la Sagrada Família","Homes","Aragó",419
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Aragó",215
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Aragó",226
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Aragó",461
2021,2,"Eixample",10,"Sant Antoni","Homes","Aragó",229
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Aragó",169
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Aragó",2
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Aragó",189
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Aragó",77
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Aragó",112
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Aragó",162
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Aragó",209
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Aragó",317
2021,4,"Les Corts",19,"les Corts","Homes","Aragó",392
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Aragó",243
2021,4,"Les Corts",21,"Pedralbes","Homes","Aragó",97
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Aragó",17
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Aragó",133
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Aragó",80
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Aragó",109
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Aragó",235
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Aragó",147
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Aragó",112
2021,6,"Gràcia",29,"el Coll","Homes","Aragó",44
2021,6,"Gràcia",30,"la Salut","Homes","Aragó",74
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Aragó",239
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Aragó",242
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Aragó",230
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Aragó",52
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Aragó",272
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Aragó",81
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Aragó",179
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Aragó",64
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Aragó",59
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Aragó",34
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Aragó",72
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Aragó",4
2021,7,"Horta-Guinardó",43,"Horta","Homes","Aragó",201
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Aragó",216
2021,8,"Nou Barris",45,"Porta","Homes","Aragó",237
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Aragó",102
2021,8,"Nou Barris",47,"Can Peguera","Homes","Aragó",10
2021,8,"Nou Barris",48,"la Guineueta","Homes","Aragó",149
2021,8,"Nou Barris",49,"Canyelles","Homes","Aragó",56
2021,8,"Nou Barris",50,"les Roquetes","Homes","Aragó",67
2021,8,"Nou Barris",51,"Verdun","Homes","Aragó",55
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Aragó",169
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Aragó",24
2021,8,"Nou Barris",54,"Torre Baró","Homes","Aragó",3
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Aragó",36
2021,8,"Nou Barris",56,"Vallbona","Homes","Aragó",3
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Aragó",37
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Aragó",7
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Aragó",49
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Aragó",424
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Aragó",324
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Aragó",93
2021,9,"Sant Andreu",63,"Navas","Homes","Aragó",174
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Aragó",287
2021,10,"Sant Martí",65,"el Clot","Homes","Aragó",210
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Aragó",124
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Aragó",73
2021,10,"Sant Martí",68,"el Poblenou","Homes","Aragó",169
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Aragó",102
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Aragó",107
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Aragó",124
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Aragó",212
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Aragó",235
2021,1,"Ciutat Vella",1,"el Raval","Homes","Principat d'Astúries",54
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Principat d'Astúries",37
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Principat d'Astúries",14
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Principat d'Astúries",35
2021,2,"Eixample",5,"el Fort Pienc","Homes","Principat d'Astúries",55
2021,2,"Eixample",6,"la Sagrada Família","Homes","Principat d'Astúries",71
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Principat d'Astúries",48
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Principat d'Astúries",70
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Principat d'Astúries",91
